Agent_ID,Age,essential_worker,HouseID,WorkPlaceID,HospitalID,CemeteryID,Neighbourhood_ID
2223,58,0,1905,211,1,1,19
2224,57,0,1901,9,2,1,19
2225,2,0,847,148,2,1,8
2226,35,0,1790,232,1,1,18
2227,47,0,823,83,1,1,8
2228,46,0,2386,221,2,1,24
2229,59,0,414,44,2,1,4
2230,4,0,1252,72,1,1,13
2231,30,0,1937,72,1,1,20
2232,36,0,621,28,2,1,6
2233,34,0,995,94,1,1,10
2234,22,0,2111,196,2,1,21
2235,22,0,1240,179,1,1,12
2236,52,0,56,161,1,1,1
2237,56,0,1352,202,2,1,14
2238,10,0,1236,22,2,1,12
2239,63,0,2336,1,1,1,24
2240,24,0,800,170,1,1,8
2241,39,0,2432,227,1,1,24
2242,18,0,2310,240,2,1,23
2243,28,0,1830,56,2,1,18
2244,47,0,447,106,2,1,5
2245,27,0,247,29,2,1,3
2246,19,0,2081,191,1,1,21
2247,10,0,833,115,2,1,8
2248,62,0,2384,216,2,1,24
2249,4,0,1754,205,2,1,18
2250,45,0,562,216,2,1,6
2251,21,0,633,174,1,1,6
2252,39,0,925,242,2,1,9
2253,58,0,921,215,2,1,9
2254,20,0,2408,2,1,1,24
2255,14,0,1574,162,1,1,16
2256,15,0,1148,50,2,1,12
2257,31,0,1597,216,1,1,16
2258,28,0,1453,219,1,1,15
2259,34,0,1821,247,1,1,18
2260,65,0,86,244,2,1,1
2261,3,0,1413,32,2,1,14
2262,10,0,1279,91,2,1,13
2263,59,0,1278,58,2,1,13
2264,56,0,2481,241,2,1,25
2265,0,0,1305,13,2,1,13
2266,42,0,727,92,2,1,7
2267,14,0,1590,97,1,1,16
2268,18,0,1348,209,1,1,14
2269,2,0,1690,250,2,1,17
2270,63,0,1633,231,2,1,16
2271,20,0,2063,176,2,1,21
2272,17,0,2284,200,1,1,23
2273,10,0,1461,244,2,1,15
2274,13,0,139,72,1,1,2
2275,15,0,1637,163,1,1,16
2276,52,0,606,8,2,1,6
2277,12,0,685,39,2,1,7
2278,37,0,863,77,1,1,9
2279,54,0,3,173,2,1,1
2280,8,0,2413,179,2,1,24
2281,16,0,2497,81,1,1,25
2282,1,0,1821,105,2,1,18
2283,47,0,2317,14,2,1,23
2284,94,0,1791,157,1,1,18
2285,45,0,2495,67,2,1,25
2286,45,0,159,148,1,1,2
2287,16,0,1788,34,2,1,18
2288,5,0,829,112,2,1,8
2289,46,0,2174,203,1,1,22
2290,14,0,2221,214,1,1,22
2291,4,0,355,79,2,1,4
2292,97,0,1116,156,2,1,11
2293,9,0,387,116,2,1,4
2294,18,0,186,235,2,1,2
2295,5,0,165,241,2,1,2
2296,0,0,2159,43,1,1,22
2297,42,0,89,206,1,1,1
2298,25,0,2330,143,1,1,24
2299,7,0,1067,26,2,1,11
2300,64,0,2207,139,1,1,22
2301,49,0,260,152,1,1,3
2302,36,0,1829,103,2,1,18
2303,33,0,413,249,1,1,4
2304,3,0,1523,188,1,1,16
2305,69,0,662,105,1,1,7
2306,44,0,2013,178,1,1,20
2307,8,0,418,18,2,1,4
2308,10,0,1020,200,2,1,10
2309,9,0,754,82,2,1,7
2310,19,0,1098,114,1,1,11
2311,52,0,1307,143,1,1,13
2312,11,0,1430,58,2,1,15
2313,36,0,566,126,2,1,6
2314,42,0,2290,55,2,1,23
2315,37,0,390,70,2,1,4
2316,35,0,718,12,1,1,7
2317,22,0,1078,81,2,1,11
2318,26,0,1446,107,1,1,15
2319,17,0,277,191,2,1,3
2320,4,0,2137,208,1,1,22
2321,23,0,1099,62,2,1,11
2322,9,0,1875,183,2,1,19
2323,14,0,584,212,2,1,6
2324,16,0,1208,118,2,1,12
2325,41,0,1943,182,1,1,20
2326,35,0,37,76,1,1,1
2327,33,0,247,203,1,1,3
2328,0,0,1139,233,1,1,11
2329,34,0,1269,139,2,1,13
2330,18,0,1985,112,2,1,20
2331,42,0,2235,243,1,1,23
2332,22,0,1936,128,1,1,20
2333,36,0,1676,75,2,1,17
2334,71,0,1452,24,2,1,15
2335,45,0,1039,201,2,1,11
2336,43,0,1715,114,2,1,17
2337,69,0,441,40,2,1,5
2338,35,0,1050,34,2,1,11
2339,76,0,1576,77,2,1,16
2340,8,0,126,49,1,1,2
2341,0,0,1384,101,2,1,14
2342,15,0,147,160,1,1,2
2343,7,0,2382,92,1,1,24
2344,68,0,1616,117,2,1,16
2345,77,0,1242,87,2,1,12
2346,34,0,1826,229,1,1,18
2347,27,0,2131,81,1,1,22
2348,16,0,1406,111,2,1,14
2349,29,0,446,29,1,1,5
2350,14,0,906,55,2,1,9
2351,34,0,792,199,1,1,8
2352,10,0,1574,84,1,1,16
2353,59,0,310,106,1,1,3
2354,0,0,1262,136,1,1,13
2355,36,0,1842,216,2,1,19
2356,12,0,1693,193,1,1,17
2357,25,0,366,165,2,1,4
2358,41,0,518,101,2,1,5
2359,26,0,1176,249,2,1,12
2360,19,0,2305,22,2,1,23
2361,25,0,1446,43,1,1,15
2362,28,0,852,181,2,1,8
2363,27,0,2036,55,1,1,21
2364,4,0,1253,166,2,1,13
2365,48,0,286,185,2,1,3
2366,3,0,1530,40,2,1,16
2367,32,0,49,250,2,1,1
2368,34,0,31,99,2,1,1
2369,63,0,2465,6,1,1,24
2370,15,0,1333,132,1,1,13
2371,31,0,52,243,1,1,1
2372,53,0,2016,32,2,1,20
2373,17,0,1955,212,2,1,20
2374,6,0,1009,132,1,1,10
2375,14,0,375,161,2,1,4
2376,67,0,2009,22,1,1,20
2377,36,0,599,20,1,1,6
2378,63,0,2168,90,2,1,22
2379,27,0,1544,123,2,1,16
2380,18,0,2223,211,1,1,23
2381,53,0,2217,246,2,1,22
2382,29,0,1751,7,2,1,18
2383,1,0,604,177,2,1,6
2384,47,0,662,122,2,1,7
2385,67,0,2058,61,1,1,21
2386,42,0,649,235,1,1,7
2387,39,0,1326,58,2,1,13
2388,23,0,1872,49,1,1,19
2389,94,0,2421,42,2,1,24
2390,61,0,2303,152,1,1,23
2391,91,0,544,103,1,1,5
2392,13,0,1421,127,1,1,14
2393,24,0,1981,77,2,1,20
2394,6,0,1026,216,2,1,10
2395,23,0,2484,192,1,1,25
2396,0,0,1185,245,1,1,12
2397,46,0,79,208,2,1,1
2398,56,0,10,160,2,1,1
2399,69,0,43,170,1,1,1
2400,13,0,1236,86,2,1,12
2401,26,0,72,132,2,1,1
2402,10,0,761,84,2,1,7
2403,98,0,346,35,1,1,4
2404,20,0,1340,11,2,1,13
2405,1,0,1095,145,1,1,11
2406,12,0,2263,149,1,1,23
2407,3,0,1503,39,2,1,15
2408,26,0,688,231,2,1,7
2409,19,0,1065,225,1,1,11
2410,14,0,2477,223,2,1,24
2411,33,0,1024,35,1,1,10
2412,12,0,1682,58,2,1,17
2413,28,0,211,194,1,1,2
2414,18,0,1085,76,2,1,11
2415,25,0,2438,168,1,1,24
2416,5,0,904,153,1,1,9
2417,56,0,1307,42,2,1,13
2418,11,0,1576,219,1,1,16
2419,39,0,508,146,1,1,5
2420,12,0,78,145,2,1,1
2421,26,0,485,185,2,1,5
2422,20,0,351,211,1,1,4
2423,9,0,2062,139,1,1,21
2424,86,0,2126,188,2,1,21
2425,37,0,2288,182,2,1,23
2426,49,0,932,38,1,1,9
2427,29,0,1495,107,2,1,15
2428,33,0,1373,38,1,1,14
2429,28,0,2364,170,2,1,24
2430,14,0,2340,79,1,1,24
2431,48,0,594,140,1,1,6
2432,56,0,762,23,2,1,7
2433,45,0,869,198,2,1,9
2434,25,0,1765,103,2,1,18
2435,7,0,2176,248,1,1,22
2436,37,0,611,13,1,1,6
2437,18,0,1073,192,1,1,11
2438,28,0,2411,207,2,1,24
2439,36,0,995,16,2,1,10
2440,21,0,1867,111,1,1,19
2441,21,0,1639,9,2,1,16
2442,45,0,2058,86,1,1,21
2443,4,0,916,219,2,1,9
2444,0,0,1963,64,2,1,20
2445,14,0,664,25,2,1,7
2446,49,0,874,194,2,1,9
2447,31,0,742,194,2,1,7
2448,14,0,829,36,2,1,8
2449,31,0,2309,152,2,1,23
2450,30,0,764,41,1,1,7
2451,23,0,907,40,1,1,9
2452,0,0,283,12,1,1,3
2453,35,0,36,101,1,1,1
2454,33,0,1302,22,1,1,13
2455,1,0,2080,212,1,1,21
2456,29,0,1017,176,1,1,10
2457,33,0,1251,87,1,1,13
2458,7,0,633,249,2,1,6
2459,13,0,445,166,1,1,5
2460,36,0,271,131,2,1,3
2461,23,0,1458,161,1,1,15
2462,24,0,496,225,2,1,5
2463,5,0,1605,224,2,1,16
2464,2,0,356,228,1,1,4
2465,45,0,878,217,1,1,9
2466,13,0,711,158,2,1,7
2467,53,0,35,155,1,1,1
2468,30,0,1864,98,2,1,19
2469,3,0,2038,68,2,1,21
2470,41,0,2232,72,2,1,23
2471,20,0,2176,45,1,1,22
2472,5,0,717,35,2,1,7
2473,89,0,2419,131,2,1,24
2474,13,0,2299,25,1,1,23
2475,9,0,459,183,1,1,5
2476,9,0,1252,12,1,1,13
2477,8,0,289,169,1,1,3
2478,2,0,1008,45,2,1,10
2479,21,0,1743,75,1,1,18
2480,59,0,1837,31,1,1,19
2481,24,0,1381,151,2,1,14
2482,3,0,157,172,2,1,2
2483,42,0,1336,128,2,1,13
2484,41,0,2306,72,2,1,23
2485,5,0,1212,242,1,1,12
2486,53,0,1587,155,2,1,16
2487,22,0,317,170,1,1,3
2488,21,0,2084,112,1,1,21
2489,8,0,2346,43,2,1,24
2490,33,0,325,62,1,1,3
2491,15,0,1091,63,2,1,11
2492,34,0,1080,198,1,1,11
2493,20,0,1624,6,1,1,16
2494,35,0,77,164,1,1,1
2495,19,0,1518,209,1,1,15
2496,5,0,281,229,2,1,3
2497,75,0,359,176,1,1,4
2498,32,0,1433,61,1,1,15
2499,28,0,1416,53,2,1,14
2500,62,0,336,216,2,1,3
2501,19,0,1678,135,1,1,17
2502,49,0,272,84,2,1,3
2503,0,0,204,233,1,1,2
2504,7,0,475,112,1,1,5
2505,42,0,2402,194,1,1,24
2506,66,0,335,56,1,1,3
2507,34,0,107,1,1,1,1
2508,59,0,1900,78,1,1,19
2509,16,0,1427,87,1,1,15
2510,26,0,1969,179,1,1,20
2511,31,0,1100,180,2,1,11
2512,57,0,1102,11,2,1,11
2513,30,0,1145,219,1,1,12
2514,20,0,141,97,2,1,2
2515,4,0,1407,85,1,1,14
2516,50,0,824,98,2,1,8
2517,27,0,265,176,2,1,3
2518,32,0,1604,58,1,1,16
2519,66,0,2482,156,2,1,25
2520,8,0,1508,137,1,1,15
2521,12,0,66,136,1,1,1
2522,21,0,641,171,1,1,6
2523,35,0,1022,25,1,1,10
2524,39,0,2060,184,2,1,21
2525,42,0,954,197,2,1,10
2526,34,0,1797,23,2,1,18
2527,25,0,1960,164,1,1,20
2528,22,0,1510,4,2,1,15
2529,29,0,904,71,1,1,9
2530,43,0,1237,121,2,1,12
2531,57,0,1212,39,1,1,12
2532,36,0,1741,62,2,1,18
2533,17,0,607,131,1,1,6
2534,52,0,1459,14,2,1,15
2535,11,0,477,7,1,1,5
2536,24,0,2309,172,2,1,23
2537,66,0,379,135,1,1,4
2538,48,0,767,202,2,1,7
2539,6,0,1156,100,2,1,12
2540,71,0,977,234,2,1,10
2541,49,0,1710,192,1,1,17
2542,25,0,2374,48,2,1,24
2543,3,0,603,8,1,1,6
2544,38,0,1702,156,1,1,17
2545,1,0,1579,246,1,1,16
2546,25,0,1735,68,1,1,17
2547,18,0,116,208,2,1,2
2548,2,0,1733,245,2,1,17
2549,22,0,1789,171,2,1,18
2550,38,0,1418,100,1,1,14
2551,1,0,1991,245,1,1,20
2552,28,0,2261,16,2,1,23
2553,9,0,2325,126,2,1,23
2554,46,0,966,60,2,1,10
2555,33,0,732,239,1,1,7
2556,19,0,1478,6,2,1,15
2557,13,0,1307,20,2,1,13
2558,6,0,2092,151,1,1,21
2559,26,0,1404,141,1,1,14
2560,32,0,2198,4,2,1,22
2561,34,0,247,144,1,1,3
2562,41,0,1544,14,1,1,16
2563,61,0,1002,204,2,1,10
2564,6,0,1337,32,2,1,13
2565,17,0,1758,206,2,1,18
2566,8,0,1832,234,2,1,19
2567,3,0,1963,148,1,1,20
2568,18,0,1205,200,2,1,12
2569,25,0,1319,110,1,1,13
2570,18,0,1644,245,2,1,17
2571,44,0,1678,148,2,1,17
2572,50,0,1106,208,2,1,11
2573,33,0,286,95,2,1,3
2574,45,0,36,158,1,1,1
2575,65,0,648,57,2,1,7
2576,35,0,227,160,2,1,3
2577,52,0,52,10,2,1,1
2578,50,0,2287,27,1,1,23
2579,41,0,1504,36,1,1,15
2580,13,0,324,78,2,1,3
2581,25,0,793,204,2,1,8
2582,15,0,1553,192,1,1,16
2583,39,0,267,205,2,1,3
2584,53,0,972,40,1,1,10
2585,49,0,406,111,2,1,4
2586,42,0,232,166,1,1,3
2587,21,0,1331,37,1,1,13
2588,53,0,759,183,1,1,7
2589,9,0,2432,116,1,1,24
2590,31,0,120,64,2,1,2
2591,20,0,470,132,2,1,5
2592,43,0,1120,60,2,1,11
2593,0,0,1695,201,1,1,17
2594,54,0,841,41,2,1,8
2595,59,0,845,213,1,1,8
2596,18,0,2379,80,1,1,24
2597,28,0,1898,168,1,1,19
2598,0,0,2366,1,2,1,24
2599,38,0,2251,185,1,1,23
2600,16,0,1935,12,2,1,20
2601,34,0,869,105,1,1,9
2602,23,0,1247,108,1,1,13
2603,13,0,2371,185,2,1,24
2604,1,0,354,147,2,1,4
2605,24,0,1370,186,1,1,14
2606,44,0,1776,220,2,1,18
2607,3,0,971,44,2,1,10
2608,17,0,2332,159,2,1,24
2609,16,0,1158,67,1,1,12
2610,40,0,664,92,1,1,7
2611,5,0,2410,243,2,1,24
2612,4,0,1295,74,1,1,13
2613,70,0,1408,197,1,1,14
2614,17,0,666,125,1,1,7
2615,32,0,593,51,1,1,6
2616,8,0,1595,83,1,1,16
2617,23,0,993,231,1,1,10
2618,36,0,355,250,1,1,4
2619,2,0,1490,186,2,1,15
2620,62,0,1088,218,1,1,11
2621,52,0,2132,232,1,1,22
2622,2,0,256,169,1,1,3
2623,12,0,1327,96,1,1,13
2624,54,0,371,41,1,1,4
2625,33,0,1150,74,1,1,12
2626,36,0,1360,81,1,1,14
2627,30,0,2256,176,2,1,23
2628,24,0,504,151,2,1,5
2629,6,0,1740,235,1,1,18
2630,23,0,1404,57,1,1,14
2631,32,0,1996,147,2,1,20
2632,93,0,2244,140,1,1,23
2633,89,0,1278,192,1,1,13
2634,24,0,2290,183,1,1,23
2635,18,0,70,211,2,1,1
2636,48,0,975,126,2,1,10
2637,32,0,803,29,2,1,8
2638,10,0,2060,181,2,1,21
2639,1,0,1034,238,1,1,11
2640,29,0,1635,202,1,1,16
2641,30,0,734,168,1,1,7
2642,10,0,1541,219,2,1,16
2643,30,0,757,76,1,1,7
2644,25,0,676,202,1,1,7
2645,23,0,1503,40,1,1,15
2646,73,0,1058,106,2,1,11
2647,42,0,301,231,2,1,3
2648,61,0,1798,156,1,1,18
2649,50,0,305,144,2,1,3
2650,71,0,225,141,2,1,3
2651,69,0,1528,7,2,1,16
2652,32,0,2145,32,1,1,22
2653,11,0,1218,174,1,1,12
2654,19,0,1723,209,2,1,17
2655,49,0,1167,21,2,1,12
2656,23,0,2466,245,1,1,24
2657,20,0,2198,80,2,1,22
2658,55,0,102,133,2,1,1
2659,38,0,2421,65,1,1,24
2660,71,0,1251,165,1,1,13
2661,22,0,450,195,1,1,5
2662,26,0,1327,214,2,1,13
2663,29,0,152,151,2,1,2
2664,33,0,295,15,1,1,3
2665,34,0,1534,61,2,1,16
2666,8,0,126,231,1,1,2
2667,53,0,258,203,1,1,3
2668,66,0,49,50,1,1,1
2669,18,0,32,27,2,1,1
2670,29,0,2308,107,2,1,23
2671,6,0,795,205,2,1,8
2672,40,0,1295,179,2,1,13
2673,41,0,715,70,1,1,7
2674,19,0,967,193,2,1,10
2675,31,0,1604,139,1,1,16
2676,28,0,779,24,1,1,8
2677,17,0,45,97,1,1,1
2678,41,0,1840,58,1,1,19
2679,43,0,1807,180,1,1,18
2680,34,0,330,191,2,1,3
2681,32,0,1072,76,1,1,11
2682,4,0,1285,105,2,1,13
2683,11,0,84,228,2,1,1
2684,55,0,1473,135,2,1,15
2685,22,0,1627,102,2,1,16
2686,31,0,640,102,2,1,6
2687,4,0,2012,48,2,1,20
2688,42,0,1011,243,1,1,10
2689,40,0,1624,229,2,1,16
2690,27,0,1845,117,1,1,19
2691,51,0,1479,150,2,1,15
2692,22,0,1166,79,1,1,12
2693,45,0,1009,84,2,1,10
2694,4,0,804,149,1,1,8
2695,48,0,840,108,1,1,8
2696,40,0,1553,168,2,1,16
2697,24,0,1212,161,2,1,12
2698,38,0,1491,11,2,1,15
2699,35,0,36,51,2,1,1
2700,10,0,82,170,2,1,1
2701,14,0,1775,89,1,1,18
2702,55,0,734,122,2,1,7
2703,4,0,1878,82,1,1,19
2704,39,0,1569,87,1,1,16
2705,53,0,966,136,2,1,10
2706,17,0,261,35,2,1,3
2707,24,0,347,42,2,1,4
2708,21,0,1765,162,2,1,18
2709,33,0,925,111,2,1,9
2710,3,0,1340,106,1,1,13
2711,42,0,1340,141,1,1,13
2712,47,0,2286,87,2,1,23
2713,50,0,1523,209,2,1,16
2714,24,0,1690,77,2,1,17
2715,63,0,2093,200,2,1,21
2716,10,0,513,26,2,1,5
2717,73,0,828,17,2,1,8
2718,8,0,707,181,1,1,7
2719,24,0,1780,9,1,1,18
2720,23,0,819,116,2,1,8
2721,7,0,1434,199,2,1,15
2722,38,0,1657,127,1,1,17
2723,8,0,933,16,1,1,9
2724,17,0,2324,237,1,1,23
2725,24,0,2427,110,2,1,24
2726,12,0,678,3,1,1,7
2727,40,0,553,163,1,1,5
2728,49,0,222,92,1,1,3
2729,45,0,818,215,2,1,8
2730,21,0,1403,59,2,1,14
2731,40,0,2248,23,1,1,23
2732,48,0,506,75,2,1,5
2733,7,0,1447,126,2,1,15
2734,36,0,916,142,2,1,9
2735,31,0,352,136,1,1,4
2736,96,0,768,41,1,1,7
2737,44,0,2049,197,1,1,21
2738,98,0,2206,173,1,1,22
2739,35,0,467,51,1,1,5
2740,19,0,841,16,1,1,8
2741,53,0,1790,119,2,1,18
2742,25,0,1877,52,1,1,19
2743,26,0,469,72,2,1,5
2744,54,0,2395,71,2,1,24
2745,21,0,584,99,2,1,6
2746,1,0,1270,3,1,1,13
2747,9,0,2455,77,1,1,24
2748,17,0,2048,4,1,1,21
2749,11,0,1782,172,2,1,18
2750,10,0,1949,160,1,1,20
2751,39,0,2141,131,1,1,22
2752,43,0,2464,20,1,1,24
2753,25,0,2473,76,1,1,24
2754,65,0,482,83,1,1,5
2755,39,0,2308,177,2,1,23
2756,20,0,224,5,1,1,3
2757,28,0,164,223,2,1,2
2758,19,0,839,217,2,1,8
2759,21,0,2175,57,1,1,22
2760,0,0,34,31,2,1,1
2761,22,0,2163,200,2,1,22
2762,25,0,207,142,2,1,2
2763,25,0,2281,69,2,1,23
2764,31,0,2365,91,1,1,24
2765,28,0,25,156,1,1,1
2766,4,0,1329,60,1,1,13
2767,20,0,807,211,2,1,8
2768,69,0,1840,208,2,1,19
2769,17,0,952,187,2,1,10
2770,3,0,1062,192,2,1,11
2771,60,0,537,224,2,1,5
2772,7,0,1463,90,1,1,15
2773,27,0,1572,156,1,1,16
2774,19,0,54,60,2,1,1
2775,41,0,2039,79,1,1,21
2776,3,0,2050,240,1,1,21
2777,22,0,1950,113,2,1,20
2778,51,0,950,90,2,1,10
2779,58,0,899,23,2,1,9
2780,11,0,1344,239,2,1,14
2781,24,0,2271,204,1,1,23
2782,69,0,580,43,2,1,6
2783,46,0,1594,136,2,1,16
2784,38,0,1549,40,2,1,16
2785,30,0,1706,216,2,1,17
2786,40,0,2299,136,1,1,23
2787,38,0,2456,73,2,1,24
2788,8,0,488,43,1,1,5
2789,14,0,126,68,2,1,2
2790,45,0,223,148,2,1,3
2791,19,0,767,132,2,1,7
2792,50,0,1344,205,1,1,14
2793,1,0,1154,216,2,1,12
2794,0,0,273,26,1,1,3
2795,41,0,1427,13,2,1,15
2796,45,0,2423,67,2,1,24
2797,18,0,2498,86,1,1,25
2798,12,0,1332,100,1,1,13
2799,34,0,2370,176,2,1,24
2800,58,0,1901,58,1,1,19
2801,22,0,2442,233,2,1,24
2802,33,0,1122,157,2,1,11
2803,41,0,428,61,1,1,4
2804,45,0,2138,58,1,1,22
2805,45,0,647,238,1,1,7
2806,63,0,887,141,2,1,9
2807,19,0,912,174,1,1,9
2808,33,0,1126,51,1,1,11
2809,49,0,1858,11,2,1,19
2810,32,0,280,144,1,1,3
2811,28,0,1598,135,2,1,16
2812,36,0,667,90,1,1,7
2813,41,0,295,194,2,1,3
2814,80,0,12,137,2,1,1
2815,33,0,903,250,2,1,9
2816,8,0,1414,77,1,1,14
2817,44,0,1733,24,2,1,17
2818,28,0,321,242,2,1,3
2819,11,0,1471,107,2,1,15
2820,5,0,2033,124,2,1,21
2821,27,0,1303,78,1,1,13
2822,4,0,1963,135,1,1,20
2823,28,0,1869,246,1,1,19
2824,86,0,204,116,2,1,2
2825,12,0,2083,231,2,1,21
2826,20,0,1369,100,2,1,14
2827,4,0,2284,190,1,1,23
2828,30,0,2494,164,1,1,25
2829,50,0,1468,20,1,1,15
2830,48,0,181,201,2,1,2
2831,31,0,111,47,2,1,2
2832,46,0,868,29,1,1,9
2833,18,0,631,157,2,1,6
2834,35,0,2361,2,2,1,24
2835,45,0,1811,86,2,1,18
2836,33,0,1178,29,2,1,12
2837,25,0,2114,236,1,1,21
2838,4,0,2428,4,2,1,24
2839,33,0,1311,36,2,1,13
2840,0,0,1386,173,1,1,14
2841,43,0,1617,8,1,1,16
2842,60,0,1644,32,2,1,17
2843,11,0,1645,15,2,1,17
2844,36,0,1305,163,1,1,13
2845,28,0,1922,182,1,1,19
2846,28,0,1612,193,1,1,16
2847,35,0,2373,13,1,1,24
2848,15,0,723,69,1,1,7
2849,7,0,2190,146,1,1,22
2850,7,0,1432,108,1,1,15
2851,14,0,1891,139,2,1,19
2852,19,0,562,123,1,1,6
2853,43,0,460,77,2,1,5
2854,38,0,95,80,2,1,1
2855,23,0,1093,108,2,1,11
2856,29,0,2492,55,1,1,25
2857,47,0,1873,120,1,1,19
2858,25,0,711,67,1,1,7
2859,41,0,2478,52,2,1,25
2860,3,0,1285,242,1,1,13
2861,46,0,2365,109,2,1,24
2862,3,0,897,102,2,1,9
2863,30,0,1456,155,2,1,15
2864,32,0,1448,67,2,1,15
2865,85,0,1848,65,2,1,19
2866,26,0,2138,42,2,1,22
2867,24,0,218,98,2,1,3
2868,9,0,570,197,1,1,6
2869,45,0,2122,29,1,1,21
2870,8,0,708,173,2,1,7
2871,9,0,1343,201,1,1,13
2872,0,0,1104,245,1,1,11
2873,40,0,903,226,1,1,9
2874,52,0,969,134,1,1,10
2875,21,0,939,3,1,1,10
2876,56,0,181,230,2,1,2
2877,10,0,783,125,2,1,8
2878,22,0,835,235,1,1,8
2879,52,0,1677,190,2,1,17
2880,41,0,2070,8,1,1,21
2881,17,0,2415,13,2,1,24
2882,36,0,2370,20,2,1,24
2883,16,0,408,107,2,1,4
2884,32,0,1744,88,1,1,18
2885,15,0,746,245,2,1,7
2886,74,0,2151,7,1,1,22
2887,18,0,1651,74,2,1,17
2888,22,0,2382,21,2,1,24
2889,5,0,1573,144,1,1,16
2890,63,0,1214,134,2,1,12
2891,53,0,120,247,2,1,2
2892,44,0,1264,239,1,1,13
2893,58,0,1537,167,1,1,16
2894,51,0,427,109,1,1,4
2895,27,0,777,180,1,1,7
2896,63,0,637,128,2,1,6
2897,58,0,421,51,2,1,4
2898,35,0,765,74,2,1,7
2899,22,0,2208,211,1,1,22
2900,24,0,1327,209,2,1,13
2901,3,0,1774,1,2,1,18
2902,11,0,229,88,2,1,3
2903,26,0,477,36,1,1,5
2904,51,0,1751,48,2,1,18
2905,23,0,469,98,2,1,5
2906,72,0,901,145,1,1,9
2907,33,0,1643,92,2,1,17
2908,17,0,556,84,2,1,6
2909,37,0,2228,193,1,1,23
2910,36,0,2277,159,2,1,23
2911,16,0,1505,212,2,1,15
2912,1,0,2234,89,1,1,23
2913,6,0,1624,77,2,1,16
2914,45,0,235,248,2,1,3
2915,16,0,2281,61,1,1,23
2916,27,0,2295,7,1,1,23
2917,33,0,713,61,2,1,7
2918,17,0,1253,216,2,1,13
2919,32,0,1288,35,2,1,13
2920,71,0,618,17,2,1,6
2921,28,0,2105,157,1,1,21
2922,24,0,273,109,1,1,3
2923,41,0,1568,79,1,1,16
2924,4,0,685,167,2,1,7
2925,34,0,1453,29,1,1,15
2926,4,0,1111,45,2,1,11
2927,60,0,1302,31,2,1,13
2928,39,0,878,2,1,1,9
2929,11,0,1926,75,1,1,19
2930,58,0,577,107,2,1,6
2931,7,0,452,147,1,1,5
2932,1,0,2050,26,2,1,21
2933,51,0,2056,153,2,1,21
2934,15,0,2471,8,1,1,24
2935,41,0,306,157,1,1,3
2936,5,0,2019,9,2,1,20
2937,23,0,82,229,2,1,1
2938,30,0,1861,57,1,1,19
2939,29,0,1062,89,1,1,11
2940,11,0,1766,52,2,1,18
2941,69,0,2449,225,1,1,24
2942,20,0,2375,61,2,1,24
2943,30,0,1537,93,2,1,16
2944,21,0,1046,25,2,1,11
2945,0,0,2154,69,2,1,22
2946,17,0,2411,66,2,1,24
2947,32,0,2284,157,1,1,23
2948,22,0,581,229,2,1,6
2949,20,0,234,52,1,1,3
2950,22,0,2162,145,2,1,22
2951,21,0,1599,94,2,1,16
2952,45,0,1859,209,2,1,19
2953,3,0,834,230,2,1,8
2954,43,0,1669,114,2,1,17
2955,30,0,2270,48,2,1,23
2956,14,0,1098,115,1,1,11
2957,27,0,1540,60,1,1,16
2958,33,0,1912,85,1,1,19
2959,25,0,1424,195,1,1,15
2960,18,0,12,17,2,1,1
2961,34,0,2433,198,1,1,24
2962,17,0,1181,238,1,1,12
2963,9,0,573,179,1,1,6
2964,22,0,2211,3,1,1,22
2965,3,0,2075,154,1,1,21
2966,38,0,2057,214,2,1,21
2967,52,0,1562,128,2,1,16
2968,44,0,1110,224,1,1,11
2969,74,0,2453,128,1,1,24
2970,30,0,613,42,2,1,6
2971,36,0,1397,180,2,1,14
2972,4,0,1077,47,2,1,11
2973,51,0,785,79,1,1,8
2974,45,0,2289,128,2,1,23
2975,29,0,1647,225,2,1,17
2976,63,0,906,58,1,1,9
2977,49,0,1835,199,2,1,19
2978,14,0,2191,35,2,1,22
2979,17,0,507,192,1,1,5
2980,51,0,1946,51,2,1,20
2981,12,0,1011,126,2,1,10
2982,31,0,1137,159,1,1,11
2983,27,0,927,26,1,1,9
2984,54,0,2164,169,1,1,22
2985,23,0,461,147,1,1,5
2986,10,0,2434,158,2,1,24
2987,49,0,713,22,1,1,7
2988,32,0,341,3,2,1,4
2989,35,0,2164,91,1,1,22
2990,34,0,2038,44,2,1,21
2991,37,0,923,63,1,1,9
2992,21,0,76,195,1,1,1
2993,1,0,314,226,2,1,3
2994,27,0,692,90,2,1,7
2995,23,0,1034,68,2,1,11
2996,61,0,1990,40,2,1,20
2997,7,0,2474,199,2,1,24
2998,7,0,1637,58,2,1,16
2999,4,0,791,215,1,1,8
3000,12,0,1180,107,1,1,12
3001,41,0,1028,37,1,1,10
3002,31,0,2033,187,2,1,21
3003,14,0,1498,117,1,1,15
3004,2,0,105,138,1,1,1
3005,64,0,1853,10,1,1,19
3006,6,0,1261,161,2,1,13
3007,44,0,2180,222,1,1,22
3008,27,0,2013,20,1,1,20
3009,35,0,214,177,2,1,2
3010,7,0,1206,40,2,1,12
3011,0,0,1194,116,2,1,12
3012,35,0,1729,44,2,1,17
3013,23,0,1672,223,1,1,17
