Agent_ID,Age,essential_worker,HouseID,WorkPlaceID,HospitalID,CemeteryID,Neighbourhood_ID
6152,13,0,22439,539,5,1,222
6153,30,0,9591,1705,4,1,95
6154,9,0,22816,1837,1,1,226
6155,54,0,9297,1355,3,1,92
6156,17,0,19261,154,5,1,191
6157,18,0,5476,1576,1,1,54
6158,33,0,17282,2173,2,1,171
6159,44,0,14678,1871,4,1,145
6160,27,0,20751,73,4,1,207
6161,44,0,15007,1193,5,1,148
6162,20,0,23111,2080,1,1,228
6163,38,0,8195,2351,2,1,82
6164,24,0,20398,390,4,1,203
6165,18,0,12687,1411,5,1,125
6166,29,0,22421,1985,2,1,222
6167,29,0,17446,989,4,1,173
6168,23,0,5158,1392,4,1,51
6169,4,0,12762,916,1,1,126
6170,33,0,21496,2133,2,1,215
6171,28,0,15572,116,5,1,153
6172,68,0,6762,1279,1,1,66
6173,44,0,6794,1395,2,1,67
6174,61,0,18031,724,2,1,179
6175,32,0,4792,818,4,1,48
6176,43,0,4798,2377,2,1,48
6177,7,0,14642,1878,1,1,145
6178,0,0,21072,2324,1,1,210
6179,21,0,7838,1495,3,1,77
6180,18,0,1545,955,2,1,17
6181,43,0,5237,291,4,1,52
6182,10,0,17932,792,2,1,178
6183,22,0,12364,1475,4,1,122
6184,28,0,20639,789,2,1,206
6185,56,0,23881,1524,3,1,236
6186,35,0,21481,26,1,1,214
6187,66,0,2566,1721,3,1,26
6188,25,0,13547,373,1,1,133
6189,56,0,15428,830,4,1,152
6190,55,0,1727,488,4,1,19
6191,21,0,12689,719,3,1,125
6192,44,0,21325,1337,2,1,213
6193,2,0,19559,1239,3,1,195
6194,2,0,23449,280,5,1,232
6195,22,0,3990,375,5,1,40
6196,12,0,7475,208,5,1,73
6197,53,0,24185,627,3,1,239
6198,18,0,11686,1410,3,1,116
6199,5,0,19126,426,4,1,190
6200,43,0,4769,34,5,1,47
6201,19,0,168,1093,5,1,2
6202,17,0,3321,557,4,1,33
6203,43,0,8548,1519,5,1,85
6204,32,0,20751,776,3,1,207
6205,21,0,17376,216,5,1,172
6206,3,0,7628,2066,4,1,75
6207,9,0,21392,742,1,1,214
6208,3,0,11156,562,3,1,111
6209,41,0,15135,316,4,1,149
6210,66,0,6316,176,3,1,62
6211,87,0,11709,768,2,1,116
6212,4,0,14912,613,5,1,147
6213,7,0,2415,639,5,1,24
6214,47,0,4147,2089,3,1,41
6215,58,0,1515,1674,2,1,17
6216,13,0,13586,1016,5,1,133
6217,21,0,23653,1065,1,1,234
6218,21,0,5258,2118,5,1,52
6219,15,0,5310,1284,2,1,52
6220,23,0,23449,2183,4,1,232
6221,64,0,17056,339,2,1,169
6222,37,0,11484,584,1,1,114
6223,39,0,14021,563,4,1,138
6224,16,0,18619,78,3,1,185
6225,14,0,16894,226,4,1,167
6226,10,0,8571,1064,5,1,85
6227,39,0,17602,954,5,1,174
6228,22,0,8513,773,3,1,85
6229,14,0,3302,242,3,1,33
6230,13,0,12145,33,5,1,120
6231,57,0,980,2405,2,1,11
6232,37,0,8159,449,2,1,81
6233,63,0,13735,862,3,1,135
6234,15,0,16550,966,5,1,164
6235,60,0,20201,1293,4,1,201
6236,24,0,23972,567,3,1,237
6237,28,0,16504,317,3,1,163
6238,69,0,20186,93,2,1,201
6239,17,0,17435,1524,1,1,172
6240,2,0,22239,1799,2,1,221
6241,23,0,4667,2302,4,1,46
6242,0,0,18469,1949,4,1,184
6243,20,0,11955,766,5,1,119
6244,13,0,6494,2061,5,1,64
6245,39,0,10571,1453,1,1,105
6246,63,0,20611,1973,5,1,206
6247,9,0,13701,728,1,1,135
6248,18,0,19842,2196,1,1,198
6249,34,0,6567,865,2,1,64
6250,46,0,19003,2147,1,1,189
6251,27,0,23901,786,3,1,237
6252,44,0,17521,1528,2,1,173
6253,33,0,6762,1439,5,1,66
6254,8,0,3082,2182,2,1,31
6255,30,0,11537,641,4,1,114
6256,23,0,19209,2413,1,1,191
6257,0,0,2301,709,2,1,23
6258,22,0,11631,2024,3,1,115
6259,26,0,15181,1727,3,1,150
6260,92,0,5749,291,1,1,57
6261,7,0,23298,761,3,1,230
6262,48,0,3087,718,4,1,31
6263,53,0,10423,1699,1,1,103
6264,2,0,166,2361,4,1,2
6265,52,0,2915,1368,5,1,29
6266,11,0,15201,1514,2,1,150
6267,31,0,5371,1916,1,1,53
6268,39,0,14086,645,4,1,139
6269,33,0,10601,1736,1,1,105
6270,28,0,9593,2257,2,1,95
6271,98,0,22738,1890,4,1,225
6272,7,0,20088,2425,4,1,200
6273,29,0,22021,1228,5,1,219
6274,2,0,8161,1566,5,1,81
6275,26,0,20803,16,1,1,207
6276,32,0,2291,1372,3,1,23
6277,63,0,17586,1138,5,1,174
6278,7,0,20558,699,1,1,205
6279,53,0,11931,847,5,1,118
6280,44,0,2590,1733,1,1,26
6281,32,0,18477,296,4,1,184
6282,29,0,24815,1827,5,1,246
6283,40,0,9161,231,5,1,91
6284,43,0,21227,1635,5,1,212
6285,13,0,990,650,4,1,11
6286,72,0,20789,2248,5,1,207
6287,17,0,8876,1441,5,1,88
6288,2,0,10598,2114,1,1,105
6289,42,0,9772,2395,3,1,96
6290,91,0,11466,1224,5,1,114
6291,46,0,7551,1354,5,1,74
6292,47,0,5570,425,1,1,55
6293,72,0,1400,636,5,1,15
6294,45,0,1921,303,3,1,20
6295,5,0,11307,637,3,1,112
6296,22,0,22241,1238,5,1,221
6297,15,0,7928,666,2,1,78
6298,9,0,23907,1387,5,1,237
6299,60,0,23773,720,3,1,235
6300,11,0,7270,470,5,1,71
6301,3,0,24613,2355,2,1,244
6302,23,0,12370,742,4,1,122
6303,4,0,16814,1112,5,1,167
6304,8,0,7691,1001,2,1,75
6305,12,0,17575,597,3,1,174
6306,67,0,10743,495,1,1,107
6307,12,0,12899,2452,5,1,127
6308,24,0,8419,1024,1,1,84
6309,19,0,11143,1319,1,1,111
6310,49,0,14764,1349,1,1,146
6311,17,0,3962,1759,5,1,39
6312,6,0,10219,1157,3,1,101
6313,15,0,7041,2088,4,1,69
6314,59,0,7962,1068,5,1,79
6315,1,0,15806,792,3,1,156
6316,43,0,7778,2352,1,1,77
6317,49,0,18070,986,1,1,179
6318,48,0,19357,1774,5,1,193
6319,1,0,14252,1150,5,1,140
6320,20,0,3827,391,2,1,38
6321,36,0,6219,2361,5,1,61
6322,37,0,11242,475,5,1,112
6323,60,0,18960,1609,1,1,189
6324,0,0,23075,876,2,1,228
6325,26,0,3108,1143,5,1,31
6326,35,0,6432,567,4,1,63
6327,87,0,22758,2055,3,1,225
6328,23,0,31,1026,5,1,1
6329,63,0,9541,807,2,1,94
6330,25,0,4635,42,3,1,46
6331,49,0,14512,1283,4,1,144
6332,32,0,20330,1691,3,1,203
6333,27,0,20859,1406,1,1,208
6334,35,0,3807,9,5,1,38
6335,2,0,4922,1885,1,1,49
6336,37,0,12865,1063,3,1,126
6337,39,0,18507,2473,2,1,184
6338,56,0,11580,1164,3,1,115
6339,38,0,10326,2183,4,1,102
6340,50,0,310,1798,1,1,4
6341,28,0,17657,391,2,1,175
6342,23,0,1468,2354,1,1,16
6343,20,0,4257,1350,1,1,42
6344,17,0,19718,149,4,1,197
6345,29,0,1282,1466,3,1,15
6346,13,0,2032,2368,3,1,21
6347,42,0,15336,829,5,1,151
6348,49,0,6266,2141,3,1,62
6349,41,0,23636,1958,5,1,234
6350,37,0,18696,398,1,1,186
6351,26,0,10794,1677,4,1,107
6352,1,0,3719,2441,4,1,37
6353,16,0,3600,2130,2,1,35
6354,20,0,6515,2355,1,1,64
6355,24,0,5845,571,2,1,58
6356,28,0,22904,165,1,1,227
6357,54,0,28,2125,4,1,1
6358,29,0,10927,1350,1,1,109
6359,39,0,15944,130,5,1,157
6360,36,0,21777,302,2,1,217
6361,11,0,23792,500,2,1,235
6362,5,0,21907,1028,4,1,218
6363,68,0,8444,478,5,1,84
6364,51,0,24884,2194,3,1,247
6365,7,0,4147,2009,2,1,41
6366,29,0,16446,1925,3,1,163
6367,66,0,4160,2313,4,1,41
6368,3,0,4340,972,5,1,43
6369,42,0,2976,82,4,1,30
6370,19,0,20909,1153,1,1,209
6371,54,0,16137,1931,4,1,159
6372,22,0,20632,544,1,1,206
6373,16,0,13559,512,2,1,133
6374,20,0,13020,2437,1,1,128
6375,20,0,9133,151,4,1,90
6376,59,0,8381,605,3,1,83
6377,37,0,4958,2203,3,1,49
6378,44,0,21625,1277,2,1,216
6379,40,0,7091,451,4,1,70
6380,64,0,6034,1804,4,1,60
6381,47,0,8133,2150,5,1,81
6382,22,0,15304,311,3,1,151
6383,41,0,15095,2395,2,1,149
6384,23,0,7185,1663,4,1,70
6385,66,0,13664,2130,2,1,134
6386,14,0,5069,2355,1,1,50
6387,42,0,21209,1759,1,1,212
6388,37,0,19590,878,5,1,195
6389,52,0,20588,422,4,1,205
6390,25,0,20991,2166,3,1,209
6391,67,0,20089,1928,2,1,200
6392,36,0,17841,2348,2,1,177
6393,12,0,16650,488,3,1,165
6394,17,0,15091,471,3,1,149
6395,27,0,4721,2320,3,1,47
6396,14,0,10860,833,2,1,108
6397,37,0,9948,1174,3,1,98
6398,44,0,15464,2389,2,1,152
6399,27,0,14047,794,5,1,138
6400,8,0,23301,2115,4,1,230
6401,37,0,11569,1243,4,1,114
6402,17,0,18487,137,1,1,184
6403,24,0,18547,2416,2,1,184
6404,16,0,10918,31,2,1,109
6405,22,0,10269,521,4,1,101
6406,11,0,1998,1373,5,1,21
6407,12,0,16957,1276,4,1,168
6408,26,0,8629,1881,2,1,86
6409,17,0,14175,733,5,1,139
6410,31,0,20694,1192,3,1,206
6411,48,0,20934,1070,3,1,209
6412,31,0,19444,847,4,1,194
6413,3,0,20002,1656,1,1,200
6414,3,0,18076,167,3,1,179
6415,58,0,15424,687,2,1,152
6416,61,0,15592,2421,1,1,154
6417,26,0,1371,1057,1,1,15
6418,33,0,637,1386,4,1,7
6419,14,0,10408,2214,5,1,103
6420,29,0,21937,676,3,1,218
6421,9,0,20449,37,3,1,204
6422,16,0,13308,740,4,1,131
6423,34,0,11051,1669,1,1,110
6424,21,0,15723,1241,3,1,155
6425,26,0,22252,454,5,1,221
6426,52,0,9194,2366,5,1,91
6427,48,0,1315,2459,5,1,15
6428,36,0,1558,2005,2,1,17
6429,69,0,10172,945,3,1,100
6430,1,0,16749,1223,4,1,166
6431,50,0,1584,1878,2,1,17
6432,53,0,20761,2009,4,1,207
6433,22,0,3781,270,4,1,37
6434,31,0,23691,2074,4,1,234
6435,21,0,9154,1154,3,1,91
6436,37,0,6149,1733,2,1,61
6437,36,0,7728,2106,5,1,76
6438,34,0,7242,1861,3,1,71
6439,20,0,5725,104,4,1,57
6440,31,0,21881,2327,5,1,218
6441,13,0,12538,1309,2,1,123
6442,2,0,5690,145,5,1,56
6443,27,0,23510,1603,2,1,232
6444,33,0,2840,735,5,1,28
6445,39,0,9852,2485,3,1,97
6446,7,0,23735,884,5,1,235
6447,26,0,18783,1779,2,1,187
6448,31,0,23208,1979,5,1,229
6449,9,0,13474,2206,4,1,132
6450,20,0,4935,857,2,1,49
6451,50,0,20594,1370,2,1,205
6452,27,0,5887,437,1,1,58
6453,25,0,4557,1417,3,1,45
6454,11,0,17834,217,3,1,177
6455,2,0,11221,866,4,1,111
6456,31,0,18900,668,5,1,188
6457,77,0,12279,127,4,1,121
6458,65,0,8519,912,5,1,85
6459,54,0,22813,205,4,1,226
6460,34,0,1118,773,4,1,13
6461,49,0,22247,1657,2,1,221
6462,6,0,7785,1884,1,1,77
6463,52,0,16566,1678,3,1,164
6464,29,0,11107,1987,2,1,110
6465,34,0,7586,1486,1,1,74
6466,37,0,14233,910,2,1,140
6467,27,0,15033,1620,3,1,149
6468,18,0,8644,281,5,1,86
6469,52,0,12537,1407,3,1,123
6470,15,0,9537,2407,4,1,94
6471,48,0,443,1221,3,1,5
6472,24,0,19208,748,4,1,191
6473,10,0,19816,1001,5,1,198
6474,27,0,14597,737,2,1,144
6475,18,0,9467,2486,5,1,93
6476,9,0,2721,222,2,1,27
6477,30,0,7767,2110,1,1,76
6478,61,0,871,1460,4,1,10
6479,47,0,9562,1700,4,1,94
6480,58,0,18477,241,1,1,184
6481,34,0,5891,967,3,1,58
6482,44,0,1760,2271,1,1,19
6483,27,0,4998,2169,2,1,49
6484,30,0,3379,2410,2,1,34
6485,14,0,8559,1040,3,1,85
6486,7,0,21367,2327,5,1,213
6487,32,0,11099,1713,3,1,110
6488,9,0,21899,541,2,1,218
6489,32,0,12880,1018,2,1,127
6490,4,0,15292,52,5,1,151
6491,20,0,1086,140,3,1,12
6492,44,0,24838,606,1,1,246
6493,31,0,654,1816,2,1,7
6494,2,0,20625,318,5,1,206
6495,12,0,7296,372,2,1,71
6496,23,0,8510,1672,1,1,85
6497,47,0,19704,1330,1,1,197
6498,31,0,5300,684,2,1,52
6499,46,0,7937,753,4,1,78
6500,13,0,22490,515,2,1,223
6501,31,0,4799,1825,2,1,48
6502,22,0,5575,2405,4,1,55
6503,44,0,9088,2487,3,1,90
6504,44,0,15976,2311,5,1,157
6505,7,0,22879,235,3,1,227
6506,30,0,17576,23,2,1,174
6507,40,0,2515,2263,4,1,25
6508,48,0,16050,736,2,1,158
6509,16,0,4352,602,5,1,43
6510,22,0,1183,549,1,1,14
6511,86,0,9479,924,1,1,93
6512,14,0,16431,920,4,1,163
6513,38,0,13632,2141,5,1,134
6514,29,0,14209,611,2,1,140
6515,26,0,18810,999,3,1,187
6516,23,0,1549,780,4,1,17
6517,55,0,17785,340,1,1,176
6518,56,0,2231,1309,1,1,22
6519,17,0,6572,2422,3,1,65
6520,49,0,14818,10,3,1,146
6521,50,0,5899,1490,4,1,58
6522,10,0,11860,1542,2,1,118
6523,36,0,23855,57,4,1,236
6524,10,0,3047,2372,4,1,30
6525,18,0,24378,947,3,1,241
6526,27,0,13037,1008,5,1,128
6527,1,0,6444,727,4,1,63
6528,8,0,14875,2058,4,1,147
6529,50,0,19652,2429,4,1,196
6530,16,0,23315,1902,2,1,230
6531,68,0,8954,1634,5,1,89
6532,19,0,6281,2366,1,1,62
6533,27,1,20695,1640,2,1,206
6534,26,0,9615,484,4,1,95
6535,23,0,11000,1,2,1,109
6536,58,0,12101,2353,1,1,120
6537,50,0,20995,226,4,1,209
6538,73,0,13823,2278,1,1,136
6539,28,0,24817,689,3,1,246
6540,29,0,3912,1234,3,1,39
6541,7,0,23110,2357,2,1,228
6542,11,0,8809,525,1,1,88
6543,42,0,9329,1251,1,1,92
6544,38,0,24084,17,3,1,238
6545,16,0,16100,159,1,1,159
6546,27,0,2229,701,3,1,22
6547,2,0,274,1380,2,1,3
6548,23,0,17980,2147,4,1,178
6549,1,0,8405,1218,1,1,84
6550,59,0,12488,983,3,1,122
6551,3,0,24505,228,3,1,243
6552,23,0,12738,605,3,1,126
6553,49,0,5301,122,3,1,52
6554,54,0,14654,2311,3,1,145
6555,15,0,17753,1181,4,1,176
6556,65,0,14484,748,5,1,143
6557,31,0,16962,2156,5,1,168
6558,33,0,7998,1114,2,1,79
6559,27,0,11953,2413,5,1,119
6560,26,0,7031,1263,1,1,69
6561,16,0,78,1650,5,1,1
6562,56,0,3125,445,3,1,31
6563,62,0,19962,1547,4,1,199
6564,66,0,23100,594,1,1,228
6565,21,0,12474,134,1,1,122
6566,30,0,1873,549,4,1,20
6567,27,0,13238,1185,2,1,130
6568,11,0,12653,179,3,1,125
6569,8,0,6300,2313,3,1,62
6570,24,0,18982,1791,3,1,189
6571,49,0,21393,316,5,1,214
6572,60,0,7355,2121,5,1,72
6573,62,0,10341,2278,5,1,102
6574,15,0,23851,162,1,1,236
6575,12,0,645,1488,5,1,7
6576,37,0,6338,1580,5,1,62
6577,1,0,5659,1372,5,1,56
6578,23,0,19954,2152,2,1,199
6579,27,0,13678,1866,1,1,134
6580,34,0,9837,1157,5,1,97
6581,26,0,16670,2453,2,1,165
6582,39,0,15881,280,4,1,156
6583,95,0,2155,37,2,1,22
6584,53,0,17541,1395,5,1,174
6585,6,0,305,2226,3,1,4
6586,44,0,219,497,2,1,3
6587,19,0,11704,2220,2,1,116
6588,53,0,16421,219,1,1,163
6589,33,0,6270,1606,3,1,62
6590,41,0,12154,1542,1,1,120
6591,39,0,9887,1802,5,1,97
6592,41,0,14330,772,5,1,141
6593,18,0,8874,1620,5,1,88
6594,25,0,4134,2269,2,1,41
6595,39,0,7479,227,1,1,73
6596,28,0,14405,211,2,1,142
6597,66,0,1295,1157,3,1,15
6598,11,0,1246,1005,1,1,14
6599,45,0,13507,1151,3,1,132
6600,42,0,15094,2284,2,1,149
6601,7,0,9716,11,4,1,96
6602,33,0,8678,1285,5,1,86
6603,59,0,6186,2337,1,1,61
6604,37,0,21530,530,5,1,215
6605,4,0,9310,1236,4,1,92
6606,55,0,1503,1280,5,1,16
6607,45,0,13739,1362,3,1,135
6608,34,0,17101,1790,4,1,170
6609,31,0,11053,2045,1,1,110
6610,54,0,10270,916,2,1,101
6611,20,0,21257,1813,1,1,212
6612,36,0,19900,2448,2,1,199
6613,27,0,1249,1334,4,1,14
6614,47,0,125,632,4,1,2
6615,36,0,20606,524,2,1,205
6616,7,0,19335,1097,2,1,193
6617,42,0,14636,2385,1,1,145
6618,55,0,23837,494,2,1,236
6619,42,0,24236,590,2,1,240
6620,8,0,4065,1628,3,1,40
6621,42,0,477,1731,4,1,6
6622,4,0,22483,1339,5,1,223
6623,28,0,24634,1668,3,1,244
6624,41,0,10056,1582,5,1,99
6625,43,0,4190,1294,2,1,42
6626,46,0,12065,1215,4,1,119
6627,20,0,17951,1389,1,1,178
6628,50,0,6599,620,5,1,65
6629,18,0,17150,261,5,1,170
6630,9,0,7400,942,3,1,72
6631,43,0,17770,414,2,1,176
6632,20,0,21551,1418,5,1,215
6633,7,0,10147,2282,5,1,100
6634,14,0,24459,869,2,1,242
6635,20,0,7047,1355,1,1,69
6636,46,0,24498,1147,5,1,243
6637,5,0,14815,314,2,1,146
6638,21,0,7619,2057,1,1,75
6639,10,0,2368,2365,1,1,24
6640,6,0,12702,1101,4,1,125
6641,38,0,18833,301,2,1,187
6642,26,0,24947,621,4,1,247
6643,26,0,23241,2382,1,1,229
6644,19,0,2032,1071,4,1,21
6645,0,0,21972,2221,4,1,218
6646,50,0,18746,2189,4,1,187
6647,3,0,6622,1872,4,1,65
6648,1,0,18315,473,1,1,182
6649,35,0,7263,2168,3,1,71
6650,53,0,875,1166,3,1,10
6651,50,0,8271,1689,5,1,82
6652,13,0,18563,2454,1,1,185
6653,24,0,2855,411,3,1,28
6654,33,0,4105,1939,5,1,41
6655,12,0,20869,2471,2,1,208
6656,31,0,5685,2445,2,1,56
6657,27,0,602,783,3,1,7
6658,28,0,23756,420,4,1,235
6659,42,0,20004,504,4,1,200
6660,19,0,2971,1585,2,1,29
6661,21,0,23038,2032,1,1,228
6662,25,0,14937,1742,5,1,147
6663,41,0,16578,1965,3,1,164
6664,59,0,22577,1308,1,1,223
6665,14,0,18054,877,4,1,179
6666,26,0,24753,319,4,1,245
6667,6,0,24321,141,1,1,241
6668,7,0,22201,868,1,1,220
6669,44,0,5127,2053,4,1,50
6670,27,0,16866,1151,3,1,167
6671,1,0,16299,995,5,1,161
6672,49,0,21837,1696,5,1,217
6673,5,0,2024,2407,5,1,21
6674,16,0,19423,1956,4,1,193
6675,25,0,18485,2264,5,1,184
6676,5,0,6456,1810,3,1,64
6677,45,0,6777,851,4,1,67
6678,64,0,11128,2071,1,1,110
6679,10,0,23688,2270,1,1,234
6680,60,0,2123,748,5,1,22
6681,17,0,19490,2075,4,1,194
6682,21,0,4772,2333,3,1,47
6683,38,0,11446,1293,1,1,113
6684,29,0,1047,2166,1,1,12
6685,20,0,11688,2210,5,1,116
6686,51,0,6804,2067,1,1,67
6687,44,0,10632,2249,3,1,105
6688,55,0,2383,1317,3,1,24
6689,33,0,20155,860,3,1,201
6690,58,0,23404,1118,3,1,231
6691,34,0,20319,2206,5,1,202
6692,39,0,821,1766,1,1,10
6693,12,0,18284,1969,5,1,181
6694,22,0,3319,2381,5,1,33
6695,28,0,20003,371,5,1,200
6696,41,0,19646,293,2,1,196
6697,20,0,18061,1613,1,1,179
6698,31,0,4076,785,1,1,41
6699,2,0,7153,368,5,1,70
6700,13,0,16097,1577,2,1,159
6701,30,0,2617,626,3,1,26
6702,9,0,12261,660,2,1,121
6703,16,0,3026,1240,2,1,30
6704,39,0,999,1713,3,1,11
6705,26,0,17461,464,3,1,173
6706,13,0,22716,1732,5,1,225
6707,12,0,3719,1420,4,1,37
6708,28,0,9742,1513,3,1,96
6709,22,0,18641,1656,5,1,186
6710,5,0,20412,168,4,1,203
6711,5,0,472,415,3,1,6
6712,17,0,18722,850,5,1,187
6713,62,0,17772,507,3,1,176
6714,10,0,23301,209,1,1,230
6715,40,0,19629,1003,5,1,196
6716,61,0,18218,824,3,1,181
6717,27,0,12353,2395,4,1,121
6718,26,0,21657,71,4,1,216
6719,10,0,7570,1362,5,1,74
6720,24,0,24562,376,1,1,243
6721,18,0,24236,1937,3,1,240
6722,20,0,12945,83,5,1,127
6723,28,0,14251,751,2,1,140
6724,50,0,4093,1012,4,1,41
6725,41,0,17379,71,4,1,172
6726,62,0,1696,96,4,1,18
6727,21,0,12461,1405,4,1,122
6728,29,0,10085,1722,4,1,99
6729,18,0,14830,394,1,1,146
6730,42,0,21530,529,3,1,215
6731,16,0,22767,2370,3,1,225
6732,46,0,3287,1697,4,1,33
6733,29,0,2873,842,5,1,28
6734,5,0,22580,329,1,1,223
6735,21,0,16722,1890,1,1,166
6736,19,0,7396,448,1,1,72
6737,29,0,5808,1682,2,1,57
6738,5,0,5068,2096,5,1,50
6739,7,0,21118,548,3,1,211
6740,20,0,8504,1585,5,1,85
6741,45,0,9026,1206,3,1,90
6742,29,0,19012,2225,5,1,189
6743,2,0,1389,514,3,1,15
6744,36,0,23328,691,3,1,230
6745,23,0,5506,2371,2,1,54
6746,57,0,14923,1726,3,1,147
6747,5,0,21471,2169,3,1,214
6748,90,0,20686,2106,4,1,206
6749,28,0,17006,276,3,1,168
6750,27,0,13615,2114,1,1,133
6751,37,0,2500,1262,3,1,25
6752,15,0,7285,2403,4,1,71
6753,6,0,8317,106,2,1,83
6754,25,0,19962,929,1,1,199
6755,54,0,18089,2314,3,1,180
6756,29,0,21649,1943,4,1,216
6757,9,0,6514,1858,2,1,64
6758,14,0,6451,1605,4,1,64
6759,39,0,516,530,2,1,6
6760,18,0,6935,731,1,1,68
6761,33,0,3246,399,3,1,32
6762,28,0,19931,918,2,1,199
6763,34,0,13676,631,3,1,134
6764,33,0,11128,1712,1,1,110
6765,24,0,24364,950,1,1,241
6766,40,0,8125,27,2,1,81
6767,52,0,6954,717,3,1,68
6768,26,0,7829,1074,5,1,77
6769,1,0,11895,802,2,1,118
6770,31,0,19420,1125,2,1,193
6771,15,0,9096,593,2,1,90
6772,20,0,20514,89,2,1,204
6773,43,0,3701,1630,5,1,36
6774,1,0,24027,2043,5,1,238
6775,19,0,4609,1934,2,1,46
6776,22,0,10935,1065,3,1,109
6777,35,0,2372,1674,1,1,24
6778,19,0,11055,917,4,1,110
6779,39,0,22528,784,5,1,223
6780,69,0,7862,1467,5,1,78
6781,28,0,7438,65,3,1,73
6782,41,0,8951,1013,2,1,89
6783,13,0,15204,1147,5,1,150
6784,15,0,2122,1834,2,1,22
6785,24,0,20557,573,1,1,205
6786,44,0,11477,274,1,1,114
6787,48,0,6299,1098,4,1,62
6788,32,0,3536,710,3,1,35
6789,26,0,4523,939,5,1,45
6790,10,0,15919,1908,3,1,157
6791,24,0,23186,853,1,1,229
6792,40,0,24755,1707,5,1,245
6793,0,0,13575,637,2,1,133
6794,23,0,15895,369,1,1,157
6795,46,0,10941,891,2,1,109
6796,1,0,5886,1030,1,1,58
6797,32,0,13333,2452,4,1,131
6798,12,0,19170,941,1,1,190
6799,8,0,17763,1797,5,1,176
6800,27,0,21107,2100,3,1,211
6801,17,0,9187,794,5,1,91
6802,67,0,19535,1820,2,1,195
6803,22,0,19322,2494,5,1,192
6804,26,0,8890,1865,4,1,88
6805,20,0,11841,317,2,1,117
6806,36,0,19044,742,2,1,189
6807,53,0,835,715,4,1,10
6808,44,0,192,1586,3,1,3
6809,26,0,19288,444,4,1,192
6810,7,0,17027,483,5,1,168
6811,29,0,13083,2425,5,1,128
6812,36,0,23962,959,2,1,237
6813,46,0,4035,1275,5,1,40
6814,68,0,7512,984,3,1,73
6815,20,0,1236,1993,3,1,14
6816,31,0,11417,2425,1,1,113
6817,0,0,3401,1606,1,1,34
6818,32,0,12018,1841,4,1,119
6819,35,0,17800,1237,5,1,176
6820,36,0,2505,573,3,1,25
6821,35,0,17797,1259,1,1,176
6822,68,0,18362,397,3,1,182
6823,43,0,8539,637,5,1,85
6824,48,0,13133,369,5,1,129
6825,18,0,17126,1650,1,1,170
6826,47,0,14434,1900,1,1,143
6827,12,0,19206,406,2,1,191
6828,58,0,7860,1468,4,1,78
6829,100,0,17991,1086,3,1,178
6830,24,0,24488,897,5,1,242
6831,3,0,11365,537,1,1,113
6832,42,0,24520,1852,3,1,243
6833,59,0,13357,808,3,1,131
6834,52,0,8730,1437,2,1,87
6835,23,0,1481,2194,3,1,16
6836,24,0,14987,1270,3,1,148
6837,8,0,23807,1879,5,1,236
6838,22,0,4250,2239,1,1,42
6839,20,0,148,1255,1,1,2
6840,17,0,14945,401,1,1,147
6841,29,0,13276,232,1,1,130
6842,59,0,15049,2364,3,1,149
6843,35,0,17275,1326,5,1,171
6844,44,0,8295,1197,4,1,83
6845,22,0,14687,102,1,1,145
6846,34,0,13750,2292,2,1,135
6847,49,0,3448,1564,2,1,35
6848,38,0,18389,965,3,1,183
6849,17,0,6319,535,3,1,62
6850,47,0,24543,336,3,1,243
6851,19,0,7079,827,2,1,69
6852,49,0,14842,1272,5,1,147
6853,16,0,17563,2444,5,1,174
6854,51,0,18937,1019,1,1,188
6855,27,0,22079,1000,1,1,220
6856,68,0,9103,1435,3,1,90
6857,57,0,2685,478,5,1,26
6858,63,0,13366,644,3,1,131
6859,93,0,10098,1950,4,1,99
6860,15,0,13444,1075,5,1,132
6861,3,0,15596,1385,2,1,154
6862,52,0,10286,2354,3,1,102
6863,34,0,5356,2340,2,1,52
6864,17,0,14817,1024,2,1,146
6865,46,0,14673,170,1,1,145
6866,16,0,19524,894,4,1,195
6867,39,0,574,258,2,1,7
6868,16,0,12395,524,5,1,122
6869,11,0,8807,1094,4,1,88
6870,26,0,243,1628,1,1,3
6871,34,0,6986,1974,2,1,68
6872,40,0,5515,95,5,1,54
6873,37,0,14081,2030,4,1,139
6874,72,0,7363,1606,4,1,72
6875,99,0,5219,1821,3,1,51
6876,73,0,18707,389,5,1,186
6877,32,0,22411,1946,5,1,222
6878,39,0,9919,255,2,1,98
6879,1,0,18972,2285,2,1,189
6880,32,0,9123,1187,4,1,90
6881,33,0,19226,1570,1,1,191
6882,25,0,14374,1422,3,1,142
6883,22,0,19945,2330,1,1,199
6884,23,0,10832,1270,5,1,108
6885,26,0,24630,2484,5,1,244
6886,24,0,17530,992,4,1,173
6887,38,0,22862,419,1,1,227
6888,29,0,16707,292,5,1,166
6889,12,0,606,823,2,1,7
6890,24,0,13550,2036,4,1,133
6891,34,0,3465,491,1,1,35
6892,22,0,14494,1044,2,1,143
6893,26,0,18428,2474,2,1,183
6894,35,0,19735,2447,3,1,197
6895,1,0,4556,1312,2,1,45
6896,39,0,894,1124,1,1,10
6897,38,0,11016,797,4,1,109
6898,28,0,1216,1458,2,1,14
6899,9,0,15988,336,5,1,158
6900,28,0,855,813,4,1,10
6901,59,0,9580,1996,2,1,94
6902,66,0,19490,2121,2,1,194
6903,35,0,17455,2279,3,1,173
